pair_id,repetition,operation,workload_size,concurrency,attempt_id_fabric,attempt_id_traditional,run_id_fabric,run_id_traditional,attempted_requests_fabric,attempted_requests_traditional,successful_requests_fabric,successful_requests_traditional,failed_requests_fabric,failed_requests_traditional,success_rate_fabric,success_rate_traditional,p95_latency_ms_fabric,p95_latency_ms_traditional,successful_throughput_ops_s_fabric,successful_throughput_ops_s_traditional,p95_latency_ms_difference,p95_latency_ms_ratio,successful_throughput_ops_s_difference,successful_throughput_ops_s_ratio
final-20260805T122631Z-11a3fbb-n0500-c05-r06,6,OP5,500,5,n0500-c05-r06-attempt01,n0500-c05-r06-attempt01,n0500-c05-r06-attempt01-fabric-measured-OP5,n0500-c05-r06-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,67.97194259999992,34.28870959999997,131.43440169339874,300.80310180843054,33.683233,1.98234180851,-169.368700115,0.436944967998
final-20260805T122631Z-11a3fbb-n0500-c05-r06,6,OP6,500,5,n0500-c05-r06-attempt01,n0500-c05-r06-attempt01,n0500-c05-r06-attempt01-fabric-measured-OP6,n0500-c05-r06-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,58.969444499999966,17.802021149999998,133.11887300718672,367.7974828556702,41.16742335,3.31251401193,-234.678609848,0.361935247554
final-20260805T122631Z-11a3fbb-n0500-c05-r07,7,OP1,500,5,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01-fabric-measured-OP1,n0500-c05-r07-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2283.3506731999983,51.39988269999996,2.356526924961823,168.22005551800137,2231.9507905,44.4232662266,-165.863528593,0.0140085967616
final-20260805T122631Z-11a3fbb-n0500-c05-r07,7,OP2,500,5,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01-fabric-measured-OP2,n0500-c05-r07-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,120.7455241499999,43.39345714999998,77.64920149678917,269.58978281552703,77.352067,2.78257442666,-191.940581319,0.288027241559
final-20260805T122631Z-11a3fbb-n0500-c05-r07,7,OP3,500,5,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01-fabric-measured-OP3,n0500-c05-r07-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2192.663029649997,118.43738375,2.369325484167689,122.40803240627312,2074.2256459,18.5132680259,-120.038706922,0.0193559641275
final-20260805T122631Z-11a3fbb-n0500-c05-r07,7,OP4,500,5,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01-fabric-measured-OP4,n0500-c05-r07-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2188.0174651,32.07896215,2.3810625817443247,191.86508214422983,2155.93850295,68.2072398374,-189.484019562,0.012410088147
final-20260805T122631Z-11a3fbb-n0500-c05-r07,7,OP5,500,5,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01-fabric-measured-OP5,n0500-c05-r07-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,95.45018654999974,33.99551674999996,118.75782510005864,314.7747476501527,61.4546698,2.80772865587,-196.01692255,0.377278755639
final-20260805T122631Z-11a3fbb-n0500-c05-r07,7,OP6,500,5,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01,n0500-c05-r07-attempt01-fabric-measured-OP6,n0500-c05-r07-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,58.975938799999774,42.32793309999996,143.72997008062612,255.5647414326412,16.6480057,1.3933101496,-111.834771352,0.562401406684
final-20260805T122631Z-11a3fbb-n0500-c05-r08,8,OP1,500,5,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01-fabric-measured-OP1,n0500-c05-r08-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2197.44443545,44.76758429999997,2.3651063143816224,170.45793983386392,2152.67685115,49.0856156259,-168.092833519,0.0138750140749
final-20260805T122631Z-11a3fbb-n0500-c05-r08,8,OP2,500,5,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01-fabric-measured-OP2,n0500-c05-r08-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,146.43193984999982,17.043269499999997,71.69966676237655,396.2381668305582,129.38867035,8.59177517847,-324.538500068,0.180950934979
final-20260805T122631Z-11a3fbb-n0500-c05-r08,8,OP3,500,5,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01-fabric-measured-OP3,n0500-c05-r08-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2212.77379745,59.70053799999998,2.373321355167416,147.22163454944462,2153.07325945,37.0645537139,-144.848313194,0.0161207377056
final-20260805T122631Z-11a3fbb-n0500-c05-r08,8,OP4,500,5,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01-fabric-measured-OP4,n0500-c05-r08-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2208.98926595,86.7033171999999,2.379617423317322,140.4927827909154,2122.28594875,25.4775634576,-138.113165368,0.0169376488674
final-20260805T122631Z-11a3fbb-n0500-c05-r08,8,OP5,500,5,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01-fabric-measured-OP5,n0500-c05-r08-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,66.1616695,67.62812249999982,123.51377584195174,216.94273308482465,-1.466453,0.978315929146,-93.4289572429,0.569338157059
final-20260805T122631Z-11a3fbb-n0500-c05-r08,8,OP6,500,5,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01,n0500-c05-r08-attempt01-fabric-measured-OP6,n0500-c05-r08-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,80.47930184999997,18.424560249999992,126.54342385131822,357.9050970870438,62.0547416,4.36804465116,-231.361673236,0.353566978736
final-20260805T122631Z-11a3fbb-n0500-c05-r09,9,OP1,500,5,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01-fabric-measured-OP1,n0500-c05-r09-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2292.96297865,34.32061314999998,2.3569330606566408,187.97701260542607,2258.6423655,66.8100819944,-185.620079545,0.0125384110961
final-20260805T122631Z-11a3fbb-n0500-c05-r09,9,OP2,500,5,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01-fabric-measured-OP2,n0500-c05-r09-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,92.23236034999996,28.5193063,82.80353603670476,322.3574579596699,63.71305405,3.23403239124,-239.553921923,0.256868684102
final-20260805T122631Z-11a3fbb-n0500-c05-r09,9,OP3,500,5,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01-fabric-measured-OP3,n0500-c05-r09-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2271.885715,36.05343824999999,2.3710174442563408,171.56230854203946,2235.83227675,63.0143982176,-169.191291098,0.0138201535314
final-20260805T122631Z-11a3fbb-n0500-c05-r09,9,OP4,500,5,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01-fabric-measured-OP4,n0500-c05-r09-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2257.65496945,71.21063139999983,2.370915004696906,148.75943517948963,2186.44433805,31.7039032665,-146.388520175,0.015937913463
final-20260805T122631Z-11a3fbb-n0500-c05-r09,9,OP5,500,5,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01-fabric-measured-OP5,n0500-c05-r09-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,62.72452919999998,55.5160049,131.96524464501454,259.63241814468927,7.2085243,1.12984587621,-127.6671735,0.508277223576
final-20260805T122631Z-11a3fbb-n0500-c05-r09,9,OP6,500,5,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01,n0500-c05-r09-attempt01-fabric-measured-OP6,n0500-c05-r09-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,81.65041504999998,19.81924945,122.26670566459428,350.09105651323455,61.8311656,4.11975313475,-227.824350849,0.349242585293
final-20260805T122631Z-11a3fbb-n0500-c05-r10,10,OP1,500,5,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01-fabric-measured-OP1,n0500-c05-r10-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,2352.23595805,238.85139015,2.3436696636290164,29.04493580497118,2113.3845679,9.84811499976,-26.7012661413,0.0806911634912
final-20260805T122631Z-11a3fbb-n0500-c05-r10,10,OP2,500,5,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01-fabric-measured-OP2,n0500-c05-r10-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,67.83206394999999,18.2909483,94.01175545590648,387.7654894394388,49.54111565,3.7085044929,-293.753733984,0.242444874586
final-20260805T122631Z-11a3fbb-n0500-c05-r10,10,OP3,500,5,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01-fabric-measured-OP3,n0500-c05-r10-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,2268.03039965,211.73770885,2.357178444602332,73.69493529284448,2056.2926908,10.7115091212,-71.3377568482,0.0319856233707
final-20260805T122631Z-11a3fbb-n0500-c05-r10,10,OP4,500,5,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01-fabric-measured-OP4,n0500-c05-r10-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,2250.25491705,242.14675799999983,2.3733242979512807,29.4941991621653,2008.10815905,9.29293844624,-27.1208748642,0.08046749413
final-20260805T122631Z-11a3fbb-n0500-c05-r10,10,OP5,500,5,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01-fabric-measured-OP5,n0500-c05-r10-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,48.39816149999999,16.660572799999997,148.42411043604227,410.1789970691193,31.7375887,2.90495183335,-261.754886633,0.361852048731
final-20260805T122631Z-11a3fbb-n0500-c05-r10,10,OP6,500,5,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01,n0500-c05-r10-attempt01-fabric-measured-OP6,n0500-c05-r10-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,105.38725775,19.66683115,99.8153630785339,344.8462010048268,85.7204266,5.35862930567,-245.030837926,0.289448927631
final-20260805T122631Z-11a3fbb-n0500-c10-r01,1,OP1,500,10,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01-fabric-measured-OP1,n0500-c10-r01-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,396.24690635,75.6463921,50.46151312197135,186.05921412411095,320.60051425,5.23814679524,-135.597701002,0.271212115775
final-20260805T122631Z-11a3fbb-n0500-c10-r01,1,OP2,500,10,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01-fabric-measured-OP2,n0500-c10-r01-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,336.55176714999914,95.77485969999994,59.30914930729481,292.1469406559348,240.77690745,3.51398862086,-232.837791349,0.203011365357
final-20260805T122631Z-11a3fbb-n0500-c10-r01,1,OP3,500,10,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01-fabric-measured-OP3,n0500-c10-r01-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,355.232706,250.55576879999987,52.211336157009136,131.043828755685,104.6769372,1.41777899468,-78.8324925987,0.398426516172
final-20260805T122631Z-11a3fbb-n0500-c10-r01,1,OP4,500,10,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01-fabric-measured-OP4,n0500-c10-r01-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,261.7831524499998,71.558064,57.95022528447944,188.50837162059008,190.22508845,3.65833195892,-130.558146336,0.307414598016
final-20260805T122631Z-11a3fbb-n0500-c10-r01,1,OP5,500,10,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01-fabric-measured-OP5,n0500-c10-r01-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,164.30698129999993,208.0835976499999,112.16632873535384,145.78361794881909,-43.77661635,0.789620052496,-33.6172892135,0.769402833552
final-20260805T122631Z-11a3fbb-n0500-c10-r01,1,OP6,500,10,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01,n0500-c10-r01-attempt01-fabric-measured-OP6,n0500-c10-r01-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,241.9754361499999,83.64912894999988,100.49319041047887,295.66858147277446,158.3263072,2.89274304691,-195.175391062,0.339884575865
final-20260805T122631Z-11a3fbb-n0500-c10-r02,2,OP1,500,10,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02-fabric-measured-OP1,n0500-c10-r02-attempt02-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,500.1398107999974,79.67515784999999,42.22301630223288,180.2200436848484,420.46465295,6.2772365226,-137.997027383,0.234285906489
final-20260805T122631Z-11a3fbb-n0500-c10-r02,2,OP2,500,10,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02-fabric-measured-OP2,n0500-c10-r02-attempt02-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,337.84876919999994,82.9869729,64.05216122696378,314.81260592633544,254.8617963,4.07110607116,-250.760444699,0.20346123383
final-20260805T122631Z-11a3fbb-n0500-c10-r02,2,OP3,500,10,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02-fabric-measured-OP3,n0500-c10-r02-attempt02-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,326.32058914999965,67.06192159999999,52.19405116047116,178.62865155819983,259.25866755,4.86595942026,-126.434600398,0.292193053607
final-20260805T122631Z-11a3fbb-n0500-c10-r02,2,OP4,500,10,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02-fabric-measured-OP4,n0500-c10-r02-attempt02-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,326.65641559999966,126.50365589999996,55.82265044544506,142.59171798886243,200.1527597,2.58218952864,-86.7690675434,0.391485923816
final-20260805T122631Z-11a3fbb-n0500-c10-r02,2,OP5,500,10,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02-fabric-measured-OP5,n0500-c10-r02-attempt02-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,242.10968839999973,158.51405024999968,96.56663861684572,185.54857223670865,83.59563815,1.52737052658,-88.9819336199,0.520438597036
final-20260805T122631Z-11a3fbb-n0500-c10-r02,2,OP6,500,10,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02,n0500-c10-r02-attempt02-fabric-measured-OP6,n0500-c10-r02-attempt02-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,272.09789539999986,84.71652194999982,81.62334071091938,307.9911339577839,187.38137345,3.21186339024,-226.367793247,0.265018475246
final-20260805T122631Z-11a3fbb-n0500-c10-r03,3,OP1,500,10,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01-fabric-measured-OP1,n0500-c10-r03-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,473.76447504999993,114.74040159999976,46.588073123380944,156.1544904482347,359.02407345,4.12901182533,-109.566417325,0.298346035325
final-20260805T122631Z-11a3fbb-n0500-c10-r03,3,OP2,500,10,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01-fabric-measured-OP2,n0500-c10-r03-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,297.7000928999996,78.34113069999994,62.22709237554876,335.9267365609361,219.3589622,3.80004845781,-273.699644185,0.185240070536
final-20260805T122631Z-11a3fbb-n0500-c10-r03,3,OP3,500,10,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01-fabric-measured-OP3,n0500-c10-r03-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,346.8663946,158.39404184999918,50.47147431597678,145.62517893548235,188.47235275,2.18989546923,-95.1537046195,0.346584805491
final-20260805T122631Z-11a3fbb-n0500-c10-r03,3,OP4,500,10,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01-fabric-measured-OP4,n0500-c10-r03-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,399.9351566499996,68.37750424999999,55.64174483468906,182.2823633261158,331.5576524,5.84892884051,-126.640618491,0.305250293113
final-20260805T122631Z-11a3fbb-n0500-c10-r03,3,OP5,500,10,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01-fabric-measured-OP5,n0500-c10-r03-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,218.80756569999988,126.1091277,100.31236814014444,230.6564051531645,92.698438,1.73506525412,-130.344037013,0.434899555785
final-20260805T122631Z-11a3fbb-n0500-c10-r03,3,OP6,500,10,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01,n0500-c10-r03-attempt01-fabric-measured-OP6,n0500-c10-r03-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,204.33600614999963,69.50197789999997,111.65370531837137,321.20449568501846,134.83402825,2.94000274991,-209.550790367,0.347609410261
final-20260805T122631Z-11a3fbb-n0500-c10-r04,4,OP1,500,10,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01-fabric-measured-OP1,n0500-c10-r04-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,483.9821410999999,129.58636925,45.97758363296187,151.31442669215588,354.39577185,3.7348229131,-105.336843059,0.30385459363
final-20260805T122631Z-11a3fbb-n0500-c10-r04,4,OP2,500,10,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01-fabric-measured-OP2,n0500-c10-r04-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,382.5753548,86.43720344999993,58.99286163343423,312.8636095003421,296.13815135,4.42604965837,-253.870747867,0.188557760769
final-20260805T122631Z-11a3fbb-n0500-c10-r04,4,OP3,500,10,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01-fabric-measured-OP3,n0500-c10-r04-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,382.99025959999983,122.0739809,53.63173065472796,156.9907474978551,260.9162787,3.13736192411,-103.359016843,0.341623512911
final-20260805T122631Z-11a3fbb-n0500-c10-r04,4,OP4,500,10,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01-fabric-measured-OP4,n0500-c10-r04-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,298.1119709499999,62.5682541,56.46147650825392,190.8234508466519,235.54371685,4.76458829223,-134.361974338,0.295883321771
final-20260805T122631Z-11a3fbb-n0500-c10-r04,4,OP5,500,10,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01-fabric-measured-OP5,n0500-c10-r04-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,114.08145035,108.12739149999987,128.44701587081104,250.2315701754823,5.95405885,1.0550652223,-121.784554305,0.513312591935
final-20260805T122631Z-11a3fbb-n0500-c10-r04,4,OP6,500,10,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01,n0500-c10-r04-attempt01-fabric-measured-OP6,n0500-c10-r04-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,239.81475744999983,76.39887935,93.66967461261108,320.4505818202346,163.4158781,3.13898265904,-226.780907208,0.292306146179
final-20260805T122631Z-11a3fbb-n0500-c10-r05,5,OP1,500,10,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01-fabric-measured-OP1,n0500-c10-r05-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,1965.64866565,200.93017814999985,8.19083649784128,126.62287152967544,1764.7184875,9.78274485071,-118.432035032,0.0646868642204
final-20260805T122631Z-11a3fbb-n0500-c10-r05,5,OP2,500,10,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01-fabric-measured-OP2,n0500-c10-r05-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,339.4225180999997,84.31579549999994,57.67512775355704,320.42226876886866,255.1067226,4.02561010173,-262.747141015,0.179997251674
final-20260805T122631Z-11a3fbb-n0500-c10-r05,5,OP3,500,10,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01-fabric-measured-OP3,n0500-c10-r05-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,426.5143227499999,119.82575089999987,47.95272658938209,158.60496397736935,306.68857185,3.55945462095,-110.652237388,0.302340641723
final-20260805T122631Z-11a3fbb-n0500-c10-r05,5,OP4,500,10,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01-fabric-measured-OP4,n0500-c10-r05-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,284.1221067999999,84.49377899999934,56.87800499212608,173.1273167432247,199.6283278,3.36263935834,-116.249311751,0.328532816554
final-20260805T122631Z-11a3fbb-n0500-c10-r05,5,OP5,500,10,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01-fabric-measured-OP5,n0500-c10-r05-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,196.29157769999992,122.41510919999992,97.42629150832414,244.66285463768844,73.8764685,1.60349142343,-147.236563129,0.398206305786
final-20260805T122631Z-11a3fbb-n0500-c10-r05,5,OP6,500,10,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01,n0500-c10-r05-attempt01-fabric-measured-OP6,n0500-c10-r05-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,204.2800365499998,109.35184234999996,109.44716226264508,289.72135438588765,94.9281942,1.86809871841,-180.274192123,0.377766984055
final-20260805T122631Z-11a3fbb-n0500-c10-r06,6,OP1,500,10,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01-fabric-measured-OP1,n0500-c10-r06-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,348.8829857999999,141.75990639999998,53.099562478370565,139.380016134508,207.1230794,2.46108363542,-86.2804536561,0.38096969674
final-20260805T122631Z-11a3fbb-n0500-c10-r06,6,OP2,500,10,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01-fabric-measured-OP2,n0500-c10-r06-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,368.7137426999996,70.4940336999999,62.32104218270312,343.69806778046774,298.219709,5.23042480828,-281.377025598,0.181324971028
final-20260805T122631Z-11a3fbb-n0500-c10-r06,6,OP3,500,10,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01-fabric-measured-OP3,n0500-c10-r06-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,311.28817089999995,97.34317184999992,53.07656425248382,159.9877828209429,213.94499905,3.19784289934,-106.911218568,0.33175385843
final-20260805T122631Z-11a3fbb-n0500-c10-r06,6,OP4,500,10,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01-fabric-measured-OP4,n0500-c10-r06-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,300.2188474,138.93780904999974,55.4244422202771,144.88848416576857,161.28103835,2.16081460801,-89.4640419455,0.382531728035
final-20260805T122631Z-11a3fbb-n0500-c10-r06,6,OP5,500,10,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01-fabric-measured-OP5,n0500-c10-r06-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,220.53650924999965,87.83878434999987,100.48283707402987,326.9283980096829,132.6977249,2.51069628162,-226.445560936,0.307354263765
final-20260805T122631Z-11a3fbb-n0500-c10-r06,6,OP6,500,10,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01,n0500-c10-r06-attempt01-fabric-measured-OP6,n0500-c10-r06-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,234.43668214999997,93.48754454999997,95.26398359762108,270.00510657418005,140.9491376,2.50767825039,-174.741122977,0.352822895857
final-20260805T122631Z-11a3fbb-n0500-c10-r07,7,OP1,500,10,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01-fabric-measured-OP1,n0500-c10-r07-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,513.76663995,149.90476189999958,43.74476257901285,139.6804582397341,363.86187805,3.42728698834,-95.9356956607,0.313177398831
final-20260805T122631Z-11a3fbb-n0500-c10-r07,7,OP2,500,10,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01-fabric-measured-OP2,n0500-c10-r07-attempt01-traditional-measured-OP2,500,500,500,500,0,0,1.0,1.0,359.0487406,94.69377114999996,57.83718549528645,295.683179919791,264.35496945,3.7916827711,-237.845994425,0.195605260708
final-20260805T122631Z-11a3fbb-n0500-c10-r07,7,OP3,500,10,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01-fabric-measured-OP3,n0500-c10-r07-attempt01-traditional-measured-OP3,500,500,500,500,0,0,1.0,1.0,284.74720685,111.54696259999992,52.41199985600704,162.73141175250296,173.20024425,2.55271143394,-110.319411896,0.322076723182
final-20260805T122631Z-11a3fbb-n0500-c10-r07,7,OP4,500,10,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01-fabric-measured-OP4,n0500-c10-r07-attempt01-traditional-measured-OP4,500,500,500,500,0,0,1.0,1.0,246.11259739999997,123.51482129999992,60.05702125413922,161.05494742499425,122.5977761,1.99257542382,-100.997926171,0.372897711088
final-20260805T122631Z-11a3fbb-n0500-c10-r07,7,OP5,500,10,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01-fabric-measured-OP5,n0500-c10-r07-attempt01-traditional-measured-OP5,500,500,500,500,0,0,1.0,1.0,118.59655955,133.20936964999993,127.78060682337544,237.17907822498196,-14.6128101,0.890301934928,-109.398471402,0.538751595544
final-20260805T122631Z-11a3fbb-n0500-c10-r07,7,OP6,500,10,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01,n0500-c10-r07-attempt01-fabric-measured-OP6,n0500-c10-r07-attempt01-traditional-measured-OP6,500,500,500,500,0,0,1.0,1.0,216.9051482999998,90.08936274999998,100.3480633387832,299.68522526402165,126.81578555,2.40766658437,-199.337161925,0.334844880158
final-20260805T122631Z-11a3fbb-n0500-c10-r08,8,OP1,500,10,n0500-c10-r08-attempt01,n0500-c10-r08-attempt01,n0500-c10-r08-attempt01-fabric-measured-OP1,n0500-c10-r08-attempt01-traditional-measured-OP1,500,500,500,500,0,0,1.0,1.0,511.6197932999997,71.15595895,45.98024866865384,180.58028224807188,440.46383435,7.19011873144,-134.600033579,0.254624968442
